"","Zip","City","State","Latitude","Longitude","Timezone","Daylight savings time flag","geopoint"
"321","47532","Ferdinand","IN",38.22309,-86.86155,-5,0,"38.22309,-86.86155"
"322","84632","Fountain Green","UT",39.633383,-111.62844,-7,1,"39.633383,-111.62844"
"323","42539","Liberty","KY",37.305705,-84.94589,-5,1,"37.305705,-84.94589"
"324","47710","Evansville","IN",37.999542,-87.57621,-6,1,"37.999542,-87.57621"
"325","47722","Evansville","IN",37.970192,-87.542014,-6,1,"37.970192,-87.542014"
"326","41051","Independence","KY",38.941953,-84.54902,-5,1,"38.941953,-84.54902"
"327","46527","Goshen","IN",41.597739,-85.858076,-5,0,"41.597739,-85.858076"
"328","42037","Dycusburg","KY",37.157866,-88.183598,-6,1,"37.157866,-88.183598"
"329","42064","Marion","KY",37.331602,-88.06997,-6,1,"37.331602,-88.06997"
"330","42410","Earlington","KY",37.275896,-87.51498,-6,1,"37.275896,-87.51498"
"331","42502","Somerset","KY",37.09325,-84.427729,-5,1,"37.09325,-84.427729"
"332","40050","New Castle","KY",38.435604,-85.17658,-5,1,"38.435604,-85.17658"
"333","40142","Guston","KY",37.894075,-86.20383,-5,1,"37.894075,-86.20383"
"334","84030","Gusher","UT",40.160179,-109.547839,-7,1,"40.160179,-109.547839"
"335","84339","Wellsville","UT",41.641328,-111.92716,-7,1,"41.641328,-111.92716"
"336","47160","New Middletown","IN",38.165541,-86.05223,-5,1,"38.165541,-86.05223"
"337","42053","Kevil","KY",37.107447,-88.86061,-6,1,"37.107447,-88.86061"
"338","47728","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"339","46036","Elwood","IN",40.279375,-85.83761,-5,0,"40.279375,-85.83761"
"340","46501","Argos","IN",41.224036,-86.24521,-5,0,"41.224036,-86.24521"
"341","47625","North Vernon","IN",39.00249,-85.625718,-5,0,"39.00249,-85.625718"
"342","40270","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"343","40815","Cawood","KY",36.781517,-83.22904,-5,1,"36.781517,-83.22904"
"344","40026","Goshen","KY",38.411964,-85.57066,-5,1,"38.411964,-85.57066"
"345","40222","Louisville","KY",38.26507,-85.61319,-5,1,"38.26507,-85.61319"
"346","46797","Woodburn","IN",41.129274,-84.86982,-5,0,"41.129274,-84.86982"
"347","46897","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"348","47220","Brownstown","IN",38.876537,-86.04252,-5,0,"38.876537,-86.04252"
"349","47519","Cannelburg","IN",38.619866,-86.98761,-5,0,"38.619866,-86.98761"
"350","47564","Otwell","IN",38.470473,-87.09905,-5,0,"38.470473,-87.09905"
"351","84317","Huntsville","UT",41.288679,-111.70449,-7,1,"41.288679,-111.70449"
"352","40544","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"353","46793","Waterloo","IN",41.441775,-85.01837,-5,0,"41.441775,-85.01837"
"354","41333","Heidelberg","KY",37.556255,-83.776253,-5,1,"37.556255,-83.776253"
"355","47852","Graysville","IN",39.080474,-87.449558,-5,0,"39.080474,-87.449558"
"356","47392","Webster","IN",39.903236,-84.94334,-5,0,"39.903236,-84.94334"
"357","47635","Rockport","IN",37.883451,-87.09771,-6,1,"37.883451,-87.09771"
"358","47966","Newport","IN",39.885739,-87.4078,-5,0,"39.885739,-87.4078"
"359","42453","Saint Charles","KY",37.143686,-87.59662,-6,1,"37.143686,-87.59662"
"360","46071","Thorntown","IN",40.126304,-86.60268,-5,0,"40.126304,-86.60268"
"361","46208","Indianapolis","IN",39.820708,-86.1713,-5,0,"39.820708,-86.1713"
"362","40203","Louisville","KY",38.248106,-85.7665,-5,1,"38.248106,-85.7665"
"363","41548","Mouthcard","KY",37.369612,-82.23523,-5,1,"37.369612,-82.23523"
"364","42133","Fountain Run","KY",36.721319,-85.96139,-6,1,"36.721319,-85.96139"
"365","42632","Mill Springs","KY",36.932769,-84.7757,-5,1,"36.932769,-84.7757"
"366","84138","Salt Lake City","UT",40.671614,-111.74828,-7,1,"40.671614,-111.74828"
"367","46211","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"368","47172","Sellersburg","IN",38.387722,-85.75936,-5,1,"38.387722,-85.75936"
"369","47424","Bloomfield","IN",39.021657,-86.90202,-5,0,"39.021657,-86.90202"
"370","41362","Primrose","KY",37.60332,-83.713974,-5,1,"37.60332,-83.713974"
"371","41745","Gays Creek","KY",37.328336,-83.4399,-5,1,"37.328336,-83.4399"
"372","42729","Cub Run","KY",37.304661,-86.12987,-6,1,"37.304661,-86.12987"
"373","84115","Salt Lake City","UT",40.718113,-111.88938,-7,1,"40.718113,-111.88938"
"374","46103","Amo","IN",39.688673,-86.61409,-5,0,"39.688673,-86.61409"
"375","46219","Indianapolis","IN",39.78001,-86.04889,-5,0,"39.78001,-86.04889"
"376","42160","Park City","KY",37.0896,-86.06474,-6,1,"37.0896,-86.06474"
"377","46528","Goshen","IN",41.600649,-85.81902,-5,0,"41.600649,-85.81902"
"378","46730","Corunna","IN",41.44551,-85.15149,-5,0,"41.44551,-85.15149"
"379","47202","Columbus","IN",39.192972,-85.885168,-5,0,"39.192972,-85.885168"
"380","41413","Crockett","KY",37.970507,-83.125202,-5,1,"37.970507,-83.125202"
"381","47901","Lafayette","IN",40.418585,-86.88975,-5,0,"40.418585,-86.88975"
"382","40165","Shepherdsville","KY",37.997938,-85.69667,-5,1,"37.997938,-85.69667"
"383","47948","Goodland","IN",40.773474,-87.28615,-6,1,"40.773474,-87.28615"
"384","41163","Grayson","KY",38.338445,-82.939541,-5,1,"38.338445,-82.939541"
"385","42001","Paducah","KY",37.066543,-88.65687,-6,1,"37.066543,-88.65687"
"386","40025","Glenview","KY",38.309597,-85.643359,-5,1,"38.309597,-85.643359"
"387","47834","Brazil","IN",39.52503,-87.12738,-5,0,"39.52503,-87.12738"
"388","42724","Cecilia","KY",37.668721,-86.02527,-5,1,"37.668721,-86.02527"
"389","41149","Isonville","KY",38.061324,-83.05005,-5,1,"38.061324,-83.05005"
"390","42142","Glasgow","KY",36.946326,-85.957797,-6,1,"36.946326,-85.957797"
"391","46018","Anderson","IN",40.161733,-85.719659,-5,0,"40.161733,-85.719659"
"392","46172","Roachdale","IN",39.842523,-86.83174,-5,0,"39.842523,-86.83174"
"393","46304","Chesterton","IN",41.616263,-87.05883,-6,1,"41.616263,-87.05883"
"394","84771","Saint George","UT",37.309231,-113.476182,-7,1,"37.309231,-113.476182"
"395","84171","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"396","84947","Lyman","UT",38.399138,-111.591641,-7,1,"38.399138,-111.591641"
"397","41332","Hazel Green","KY",37.797688,-83.36866,-5,1,"37.797688,-83.36866"
"398","40010","Buckner","KY",38.366467,-85.45075,-5,1,"38.366467,-85.45075"
"399","40366","Preston","KY",38.086673,-83.757123,-5,1,"38.086673,-83.757123"
"400","46952","Marion","IN",40.58119,-85.66324,-5,0,"40.58119,-85.66324"
"401","84006","Bingham Canyon","UT",40.563896,-112.1281,-7,1,"40.563896,-112.1281"
"402","47833","Bowling Green","IN",39.360169,-86.99353,-5,0,"39.360169,-86.99353"
"403","40046","Mount Eden","KY",38.026767,-85.1869,-5,1,"38.026767,-85.1869"
"404","42273","Rochester","KY",37.196636,-86.87625,-6,1,"37.196636,-86.87625"
"405","41268","West Van Lear","KY",37.789291,-82.78437,-5,1,"37.789291,-82.78437"
"406","46957","Matthews","IN",40.387885,-85.49905,-5,0,"40.387885,-85.49905"
"407","46207","Indianapolis","IN",39.767293,-86.160616,-5,0,"39.767293,-86.160616"
"408","46635","South Bend","IN",41.708505,-86.20906,-5,0,"41.708505,-86.20906"
"409","84110","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"410","41114","Ashland","KY",38.370285,-82.694757,-5,1,"38.370285,-82.694757"
"411","41183","Worthington","KY",38.54912,-82.73508,-5,1,"38.54912,-82.73508"
"412","41776","Wooton","KY",37.167173,-83.2852,-5,1,"37.167173,-83.2852"
"413","47859","Marshall","IN",39.865058,-87.17504,-5,0,"39.865058,-87.17504"
"414","40361","Paris","KY",38.212471,-84.23646,-5,1,"38.212471,-84.23646"
"415","40363","Perry Park","KY",38.522034,-85.00607,-5,1,"38.522034,-85.00607"
"416","47250","Madison","IN",38.787175,-85.38031,-5,0,"38.787175,-85.38031"
"417","47136","Lanesville","IN",38.237852,-85.96834,-5,1,"38.237852,-85.96834"
"418","41397","Zoe","KY",37.643659,-83.67763,-5,1,"37.643659,-83.67763"
"419","46254","Indianapolis","IN",39.844024,-86.26464,-5,0,"39.844024,-86.26464"
"420","46759","Keystone","IN",40.598916,-85.17871,-5,0,"40.598916,-85.17871"
"421","47412","Evansville","IN",37.975102,-87.626938,-6,1,"37.975102,-87.626938"
"422","40475","Richmond","KY",37.745999,-84.28433,-5,1,"37.745999,-84.28433"
"423","46919","Converse","IN",40.580773,-85.86648,-5,0,"40.580773,-85.86648"
"424","46783","Roanoke","IN",40.967646,-85.34315,-5,0,"40.967646,-85.34315"
"425","47802","Terre Haute","IN",39.393237,-87.3977,-5,0,"39.393237,-87.3977"
"426","46229","Indianapolis","IN",39.795025,-85.97356,-5,0,"39.795025,-85.97356"
"427","41129","Catlettsburg","KY",38.360669,-82.61836,-5,1,"38.360669,-82.61836"
"428","40269","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"429","47930","Clarks Hill","IN",40.247657,-86.72533,-5,0,"40.247657,-86.72533"
"430","84327","Newton","UT",41.867966,-111.99026,-7,1,"41.867966,-111.99026"
"431","84526","Helper","UT",39.694641,-110.98561,-7,1,"39.694641,-110.98561"
"432","47537","Gentryville","IN",38.099889,-87.04073,-6,1,"38.099889,-87.04073"
"433","84783","Dammeron Valley","UT",37.287005,-113.66144,-7,1,"37.287005,-113.66144"
"434","42367","Powderly","KY",37.242948,-87.154898,-6,1,"37.242948,-87.154898"
"435","47037","Osgood","IN",39.1548,-85.30949,-5,0,"39.1548,-85.30949"
"436","47373","Redkey","IN",40.34703,-85.15474,-5,0,"40.34703,-85.15474"
"437","47702","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"438","40160","Radcliff","KY",37.828459,-85.93888,-5,1,"37.828459,-85.93888"
"439","47115","Depauw","IN",38.350106,-86.22652,-5,1,"38.350106,-86.22652"
"440","84332","Providence","UT",41.701304,-111.8096,-7,1,"41.701304,-111.8096"
"441","40252","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"442","46795","Wolcottville","IN",41.551546,-85.35463,-5,0,"41.551546,-85.35463"
"443","47274","Seymour","IN",38.958688,-85.89917,-5,0,"38.958688,-85.89917"
"444","46266","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"445","47162","New Washington","IN",38.548693,-85.49124,-5,1,"38.548693,-85.49124"
"446","47421","Bedford","IN",38.865549,-86.46897,-5,0,"38.865549,-86.46897"
"447","47855","Hymera","IN",39.185497,-87.29997,-5,0,"39.185497,-87.29997"
"448","84620","Aurora","UT",38.917381,-111.92835,-7,1,"38.917381,-111.92835"
"449","84721","Cedar City","UT",37.656843,-113.3695,-7,1,"37.656843,-113.3695"
"450","47955","Linden","IN",40.19705,-86.88781,-5,0,"40.19705,-86.88781"
"451","46809","Fort Wayne","IN",41.023147,-85.1826,-5,0,"41.023147,-85.1826"
"452","40211","Louisville","KY",38.24142,-85.81181,-5,1,"38.24142,-85.81181"
"453","47165","Pekin","IN",38.49903,-86.01293,-5,0,"38.49903,-86.01293"
"454","47383","Selma","IN",40.168528,-85.2698,-5,0,"40.168528,-85.2698"
"455","41121","Argillite","KY",38.456608,-82.82615,-5,1,"38.456608,-82.82615"
"456","46968","Ora","IN",41.172438,-86.55239,-5,0,"41.172438,-86.55239"
"457","41160","Mazie","KY",38.074113,-82.744663,-5,1,"38.074113,-82.744663"
"458","46721","Butler","IN",41.424095,-84.8726,-5,0,"41.424095,-84.8726"
"459","46992","Wabash","IN",40.795068,-85.82953,-5,0,"40.795068,-85.82953"
"460","47133","Jeffersonville","IN",38.286819,-85.732062,-5,1,"38.286819,-85.732062"
"461","47938","Crawfordsville","IN",40.040014,-86.893614,-5,0,"40.040014,-86.893614"
"462","46352","La Porte","IN",41.498992,-86.709883,-6,1,"41.498992,-86.709883"
"463","47426","Clear Creek","IN",39.173234,-86.501543,-5,0,"39.173234,-86.501543"
"464","41099","Newport","KY",38.963761,-84.368926,-5,1,"38.963761,-84.368926"
"465","42742","Gradyville","KY",37.098391,-85.50199,-6,1,"37.098391,-85.50199"
"466","40115","Custer","KY",37.753533,-86.21654,-6,1,"37.753533,-86.21654"
"467","47620","Mount Vernon","IN",37.940511,-87.88918,-6,1,"37.940511,-87.88918"
"468","40009","Bradfordsville","KY",37.477192,-85.10175,-5,1,"37.477192,-85.10175"
"469","47260","Medora","IN",38.846345,-86.18327,-5,0,"38.846345,-86.18327"
"470","47454","Paoli","IN",38.533167,-86.48362,-5,0,"38.533167,-86.48362"
"471","41701","Hazard","KY",37.274854,-83.19061,-5,1,"37.274854,-83.19061"
"472","46379","Sumava Resorts","IN",41.167119,-87.43781,-6,1,"41.167119,-87.43781"
"473","84029","Grantsville","UT",40.689007,-112.6698,-7,1,"40.689007,-112.6698"
"474","84717","Bryce Canyon","UT",37.6153,-112.17088,-7,1,"37.6153,-112.17088"
"475","41840","Neon","KY",37.195448,-82.71232,-5,1,"37.195448,-82.71232"
"476","47305","Muncie","IN",40.192293,-85.38494,-5,0,"40.192293,-85.38494"
"477","47546","Jasper","IN",38.408794,-86.93876,-5,0,"38.408794,-86.93876"
"478","46518","Madison","IN",39.580105,-86.308673,-5,0,"39.580105,-86.308673"
"479","47330","Centerville","IN",39.802089,-85.00994,-5,0,"39.802089,-85.00994"
"480","47536","Fulda","IN",38.112396,-86.83649,-6,1,"38.112396,-86.83649"
"481","46612","South Bend","IN",41.628483,-86.234589,-5,0,"41.628483,-86.234589"
"482","46835","Fort Wayne","IN",41.138599,-85.05941,-5,0,"41.138599,-85.05941"
"483","47283","Westport","IN",39.171916,-85.58067,-5,0,"39.171916,-85.58067"
"484","41265","Van Lear","KY",37.761356,-82.72165,-5,1,"37.761356,-82.72165"
"485","41313","Bethany","KY",37.740503,-83.475446,-5,1,"37.740503,-83.475446"
"486","42440","Mortons Gap","KY",37.238785,-87.46986,-6,1,"37.238785,-87.46986"
"487","84093","Sandy","UT",40.594948,-111.83448,-7,1,"40.594948,-111.83448"
"488","84631","Fillmore","UT",38.951694,-112.31666,-7,1,"38.951694,-112.31666"
"489","41310","Bays","KY",37.640938,-83.24466,-5,1,"37.640938,-83.24466"
"490","41772","Vest","KY",37.393894,-83.02313,-5,1,"37.393894,-83.02313"
"491","40233","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"492","47712","Evansville","IN",37.966292,-87.63664,-6,1,"37.966292,-87.63664"
"493","47732","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"494","41542","Lookout","KY",37.314848,-82.464979,-5,1,"37.314848,-82.464979"
"495","41566","Steele","KY",37.417254,-82.18823,-5,1,"37.417254,-82.18823"
"496","42369","Rockport","KY",37.337926,-86.99685,-6,1,"37.337926,-86.99685"
"497","84328","Paradise","UT",41.508503,-111.79102,-7,1,"41.508503,-111.79102"
"498","42252","Jetson","KY",37.248326,-86.509271,-6,1,"37.248326,-86.509271"
"499","40040","Mackville","KY",37.742806,-85.05564,-5,1,"37.742806,-85.05564"
"500","42082","Symsonia","KY",36.922652,-88.5104,-6,1,"36.922652,-88.5104"
"501","47516","Bruceville","IN",38.762261,-87.4228,-5,0,"38.762261,-87.4228"
"502","47869","Prairie Creek","IN",39.433602,-87.410094,-5,0,"39.433602,-87.410094"
"503","40999","Woollum","KY",37.005242,-83.80508,-5,1,"37.005242,-83.80508"
"504","41385","Vancleve","KY",37.635723,-83.35077,-5,1,"37.635723,-83.35077"
"505","41636","Hi Hat","KY",37.398774,-82.73257,-5,1,"37.398774,-82.73257"
"506","42156","Lucas","KY",36.840503,-85.995572,-6,1,"36.840503,-85.995572"
"507","42701","Elizabethtown","KY",37.704287,-85.86403,-5,1,"37.704287,-85.86403"
"508","46324","Hammond","IN",41.583535,-87.50391,-6,1,"41.583535,-87.50391"
"509","40221","Louisville","KY",38.188962,-85.676819,-5,1,"38.188962,-85.676819"
"510","47322","Bentonville","IN",39.656994,-85.167996,-5,0,"39.656994,-85.167996"
"511","41189","Tollesboro","KY",38.546281,-83.55909,-5,1,"38.546281,-83.55909"
"512","42201","Aberdeen","KY",37.279564,-86.670181,-6,1,"37.279564,-86.670181"
"513","47885","West Terre Haute","IN",39.508235,-87.46511,-5,0,"39.508235,-87.46511"
"514","84623","Chester","UT",39.465357,-111.57686,-7,1,"39.465357,-111.57686"
"515","40590","Lexington","KY",38.028269,-84.471505,-5,1,"38.028269,-84.471505"
"516","46766","Liberty Center","IN",40.708804,-85.29184,-5,0,"40.708804,-85.29184"
"517","47003","West College Corner","IN",39.567147,-84.82042,-5,0,"39.567147,-84.82042"
"518","47114","Crandall","IN",38.287227,-86.06805,-5,1,"38.287227,-86.06805"
"519","41743","Fisty","KY",37.30636,-83.090441,-5,1,"37.30636,-83.090441"
"520","42234","Guthrie","KY",36.673268,-87.18089,-6,1,"36.673268,-87.18089"
"521","84533","Lake Powell","UT",37.655431,-110.03772,-7,1,"37.655431,-110.03772"
"522","40108","Brandenburg","KY",37.973094,-86.11831,-5,1,"37.973094,-86.11831"
"523","40988","Stoney Fork","KY",36.842522,-83.51851,-5,1,"36.842522,-83.51851"
"524","46959","Miami","IN",40.614644,-86.10749,-5,0,"40.614644,-86.10749"
"525","46155","Mays","IN",39.743346,-85.43035,-5,0,"39.743346,-85.43035"
"526","46121","Coatesville","IN",39.679883,-86.67849,-5,0,"39.679883,-86.67849"
"527","41181","Willard","KY",38.204459,-82.907615,-5,1,"38.204459,-82.907615"
"528","46216","Indianapolis","IN",39.857639,-86.00948,-5,0,"39.857639,-86.00948"
"529","47524","Decker","IN",38.507039,-87.55539,-5,0,"38.507039,-87.55539"
"530","84627","Ephraim","UT",39.353561,-111.5783,-7,1,"39.353561,-111.5783"
"531","46110","Boggstown","IN",39.56578,-85.92481,-5,0,"39.56578,-85.92481"
"532","47458","Smithville","IN",39.173234,-86.501543,-5,0,"39.173234,-86.501543"
"533","84734","Hanksville","UT",38.289429,-110.66366,-7,1,"38.289429,-110.66366"
"534","41317","Clayhole","KY",37.461944,-83.18256,-5,1,"37.461944,-83.18256"
"535","42270","Richardsville","KY",36.983441,-86.394012,-6,1,"36.983441,-86.394012"
"536","47638","Wadesville","IN",38.081681,-87.78055,-6,1,"38.081681,-87.78055"
"537","42288","Woodbury","KY",37.197491,-86.67216,-6,1,"37.197491,-86.67216"
"538","84021","Duchesne","UT",40.169399,-110.46066,-7,1,"40.169399,-110.46066"
"539","47351","Kennard","IN",39.904323,-85.5198,-5,0,"39.904323,-85.5198"
"540","47578","Sandborn","IN",38.892783,-87.1913,-5,0,"38.892783,-87.1913"
"541","40506","Lexington","KY",38.028712,-84.507471,-5,1,"38.028712,-84.507471"
"542","41859","Dema","KY",37.392257,-82.78204,-5,1,"37.392257,-82.78204"
"543","40481","Sandgap","KY",37.43424,-84.09155,-5,1,"37.43424,-84.09155"
"544","46899","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"545","47324","Boston","IN",39.757864,-84.848442,-5,0,"39.757864,-84.848442"
"546","41257","Stambaugh","KY",37.940709,-82.81233,-5,1,"37.940709,-82.81233"
"547","41832","Letcher","KY",37.148006,-82.95634,-5,1,"37.148006,-82.95634"
"548","47464","Stinesville","IN",39.298595,-86.6512,-5,0,"39.298595,-86.6512"
"549","46914","Bunker Hill","IN",40.646736,-86.09952,-5,0,"40.646736,-86.09952"
"550","46917","Camden","IN",40.626913,-86.475,-5,0,"40.626913,-86.475"
"551","40370","Sadieville","KY",38.399525,-84.53353,-5,1,"38.399525,-84.53353"
"552","40923","Cannon","KY",36.920165,-83.85699,-5,1,"36.920165,-83.85699"
"553","41255","Sitka","KY",37.916221,-82.83962,-5,1,"37.916221,-82.83962"
"554","47988","Wallace","IN",39.986538,-87.147674,-5,0,"39.986538,-87.147674"
"555","42028","Burna","KY",37.24122,-88.33829,-6,1,"37.24122,-88.33829"
"556","47813","Terre Haute","IN",39.433602,-87.410094,-5,0,"39.433602,-87.410094"
"557","84199","Salt Lake City","UT",40.725946,-111.93942,-7,1,"40.725946,-111.93942"
"558","84402","Ogden","UT",41.255285,-111.956721,-7,1,"41.255285,-111.956721"
"559","84626","Elberta","UT",39.92519,-111.99559,-7,1,"39.92519,-111.99559"
"560","47437","Huron","IN",38.722153,-86.670987,-5,0,"38.722153,-86.670987"
"561","46242","Indianapolis","IN",39.779492,-86.132837,-5,0,"39.779492,-86.132837"
"562","46850","Fort Wayne","IN",41.093763,-85.070713,-5,0,"41.093763,-85.070713"
"563","84126","Salt Lake City","UT",40.668068,-111.908297,-7,1,"40.668068,-111.908297"
"564","84055","Oakley","UT",40.80725,-111.204,-7,1,"40.80725,-111.204"
"565","40604","Frankfort","KY",38.234133,-84.874809,-5,1,"38.234133,-84.874809"
"566","41544","McCarr","KY",37.59865,-82.16836,-5,1,"37.59865,-82.16836"
"567","42203","Allegre","KY",36.929243,-87.219328,-6,1,"36.929243,-87.219328"
"568","47734","Evansville","IN",37.997128,-87.574963,-6,1,"37.997128,-87.574963"
"569","46928","Fairmount","IN",40.412026,-85.65476,-5,0,"40.412026,-85.65476"
